prodcode	dmdcode	gemscriptcode	therapyevents	productname	ingredient	strength	formulation	routeofadministration	bnfchapter	bnftext	database_build	unclearnumber	BBvar
83469	11406211000001100	75573020	0	"Metoprolol 50mg tablets (Almus Pharmaceuticals Ltd)"	"Metoprolol tartrate"	"50mg"	"Tablet"	"Oral"		"Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine"	"April 2021"	7259009	1
8642	3142511000001102	68652020	136963	"Tenif 50mg/20mg modified-release capsules (AstraZeneca UK Ltd)"	"Atenolol/Nifedipine"	"50mg + 20mg"	"Modified-release capsule"	"Oral"		"Beta-Adrenoceptor Blockers/Calcium-Channel Blockers"	"February 2009"	5273001	1
2414	567911000001100	54493020	94202	"Inderal 10mg tablets (AstraZeneca UK Ltd)"	"Propranolol hydrochloride"	"10mg"	"Tablet"	"Oral"		"Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products"	"February 2009"	1618001	1
28996	549611000001106	87099020	291	"Bedranol SR 160mg capsules (Sandoz Ltd)"	"Propranolol hydrochloride"	"160mg"	"Modified-release capsule"	"Oral"		"Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products"	"February 2009"	12118001	1
62065	24117911000001100	23040021	29	"Diltiazem 90mg modified-release tablets (Colorama Pharmaceuticals Ltd)"	"Diltiazem hydrochloride"	"90mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"January 2015"	23040021	1
1120	318205007	65396020	331864	"Verapamil 80mg tablets"	"Verapamil hydrochloride"	"80mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	4371002	1
59961	39701011000001104	21461021	10334	"Nebivolol 10mg tablets"	"Nebivolol hydrochloride"	"10mg"	"Tablet"	"Oral"	2040000	"Beta-Adrenoceptor Blockers"	"May 2014"	21461021	1
751	39701211000001104	80458020	845234	"Nebivolol 5mg tablets"	"Nebivolol hydrochloride"	"5mg"	"Tablet"	"Oral"	2040000	"Beta-Adrenoceptor Blockers"	"February 2009"	9080001	1
55257	8457011000001107	19777020	99	"Diltiazem 60mg/5ml oral solution"	"Diltiazem hydrochloride"	"12mg/1ml"	"Oral solution"	"Oral"	2060200	"Calcium-Channel Blockers"	"May 2013"	19777020	1
47530	591411000001102	76823020	6	"Horizem SR 60mg capsules (Horizon lifecare)"	"Diltiazem hydrochloride"	"60mg"	"Modified-release capsule"	"Oral"	2060200	"Calcium-Channel Blockers"	"August 2012"	7658001	1
26463	215655001000027104	81081020	6	"Zemret xl 240mg Capsule (Neo Laboratories Ltd)"	"Diltiazem hydrochloride"	"240mg"	"Modified-release capsule"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	9370002	1
80447	13006511000001104	33498020	15	"Metoprolol 100mg/5ml oral solution"	"Metoprolol tartrate"	"20mg/1ml"	"Oral solution"	"Oral"		"Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine"	"April 2020"	33498020	1
15117	156825001000027104	68850020	10699	"Nifedipine with atenolol 20mg + 50mg Capsule"	"Atenolol/Nifedipine"	"20mg + 50mg"	"Capsule"	"Oral"		"Beta-Adrenoceptor Blockers/Calcium-Channel Blockers"	"February 2009"	5331001	1
76593	22612011000001108	16664021	0	"Atenolol 25mg/5ml oral solution sugar free (DE Pharmaceuticals)"	"Atenolol"	"5mg/1ml"	"Oral solution"	"Oral"	2040000	"Beta-Adrenoceptor Blockers"	"June 2019"	16664021	1
8945	65411000001102	68479020	77886	"Univer 240mg modified-release capsules (Teva UK Ltd)"	"Verapamil hydrochloride"	"240mg"	"Modified-release capsule"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	5225003	1
57817	11177311000001100	74385020	3	"Atenolol 50mg tablets (Zentiva Pharma UK Ltd)"	"Atenolol"	"50mg"	"Tablet"	"Oral"	2040000	"Beta-Adrenoceptor Blockers"	"December 2013"	6923009	1
13240	243111000001108	87832020	75513	"Dilzem XL 120 capsules (Teva UK Ltd)"	"Diltiazem hydrochloride"	"120mg"	"Modified-release capsule"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	12490001	1
9273	42611000001104	54879020	3835	"Trandate 50mg tablets (RPH Pharmaceuticals AB)"	"Labetalol hydrochloride"	"50mg"	"Tablet"	"Oral"	2040000	"Beta-Adrenoceptor Blockers"	"February 2009"	1713001	1
11223	857011000001109	79519020	164214	"Angitil SR 90 capsules (Ethypharm UK Ltd)"	"Diltiazem hydrochloride"	"90mg"	"Modified-release capsule"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	8641001	1
42152	823311000001101	79595020	215	"Syprol 50mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)"	"Propranolol hydrochloride"	"10mg/1ml"	"Oral solution"	"Oral"		"Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products"	"April 2010"	8673003	1
9143	3638411000001101	52285020	38186	"Viskaldix tablets (Advanz Pharma)"	"Clopamide/Pindolol"	"5mg + 10mg"	"Tablet"	"Oral"	2040100	"Beta-Blockers With Diuretics"	"February 2009"	1036001	1
82509	5541211000001107	1084020	61	"Emcor LS 5mg tablets (Dowelhurst Ltd)"	"Bisoprolol fumarate"	"5mg"	"Tablet"	"Oral"		"Beta-Adrenoceptor Blockers/Hypertension Or Heart Failure Products/Myocardial Infarction Management"	"January 2021"	1084020	1
60415	17537211000001100	1891020	0	"Dilzem XL 180 capsules (Sigma Pharmaceuticals Plc)"	"Diltiazem hydrochloride"	"180mg"	"Modified-release capsule"	"Oral"	2060200	"Calcium-Channel Blockers"	"July 2014"	1891020	1
30242	39023311000001104	90601020	15050	"Diltiazem 180mg modified-release capsules"	"Diltiazem hydrochloride"	"180mg"	"Modified-release capsule"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	13892001	1
2811	71085001000027104	57067020	57739	"Adizem sr 180mg Modified-release capsule (Napp Pharmaceuticals Ltd)"	"Diltiazem Hydrochloride"	"180mg"	"Modified-Release Capsule"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	2266002	1
34963	706111000001101	62688020	53	"Bisoprolol 5mg tablets (Actavis UK Ltd)"	"Bisoprolol fumarate"	"5mg"	"Tablet"	"Oral"		"Beta-Adrenoceptor Blockers/Hypertension Or Heart Failure Products"	"February 2009"	3653009	1
77219	21802711000001100	47118020	0	"Bisoprolol 7.5mg tablets (Waymade Healthcare Plc)"	"Bisoprolol fumarate"	"7.5mg"	"Tablet"	"Oral"		"Beta-Adrenoceptor Blockers/Hypertension Or Heart Failure Products"	"July 2019"	47118020	1
73151	28945211000001108	47987021	0	"Atenolol 50mg tablets (Crescent Pharma Ltd)"	"Atenolol"	"50mg"	"Tablet"	"Oral"	2040000	"Beta-Adrenoceptor Blockers"	"September 2018"	47987021	1
80270	28945411000001108	47988021	0	"Atenolol 100mg tablets (Crescent Pharma Ltd)"	"Atenolol"	"100mg"	"Tablet"	"Oral"	2040000	"Beta-Adrenoceptor Blockers"	"March 2020"	47988021	1
27719	160665001000027104	69482020	31	"Metoros ls 95mg Tablet (Geigy Pharmaceuticals)"	"Metoprolol"	"95mg"	"Tablet"	"Oral"	2040000	"Beta-Adrenoceptor Blockers"	"February 2009"	5502001	1
32114	573811000001107	62676020	232	"Bisoprolol 5mg tablets (Mylan)"	"Bisoprolol fumarate"	"5mg"	"Tablet"	"Oral"		"Beta-Adrenoceptor Blockers/Hypertension Or Heart Failure Products"	"February 2009"	3650009	1
15176	182175001000027104	72691020	2720	"Totamol 50mg Tablet (C P Pharmaceuticals Ltd)"	"Atenolol"	"50mg"	"Tablet"	"Oral"	2040000	"Beta-Adrenoceptor Blockers"	"February 2009"	6437001	1
21182	159395001000027104	69280020	5465	"Hydrochlorothiazide with timolol and amiloride 25mg with 10mg with 2.5mg Tablet"	"Amiloride Hydrochloride/Hydrochlorothiazide/Timolol Maleate"	"25mg + 10mg + 2.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	5450001	1
37725	594311000001107	60353020	7	"Co-tenidone 100mg/25mg tablets (Mylan)"	"Atenolol/Chlortalidone"	"100mg + 25mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	3104010	1
18606	216735001000027104	81472020	19	"Diltiazem and hydrochlorothiazide 150mg+12.5mg modified-release capsules"	"Diltiazem Hydrochloride/Hydrochlorothiazide"	"150mg + 12.5mg"	"Modified Release Capsules"	"Oral"		"Thiazides And Related Diuretics/Calcium-Channel Blockers"	"February 2009"	9566001	1
31708	653811000001101	56910020	107	"Co-tenidone 50mg/12.5mg tablets (Actavis UK Ltd)"	"Atenolol/Chlortalidone"	"50mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	2230009	1
27946	318550008	64900020	253	"Nadolol 80mg / Bendroflumethiazide 5mg tablets"	"Nadolol/Bendroflumethiazide"	"80mg + 5mg"	"Tablet"	"Oral"	0	"Unknown"	"February 2009"	4234002	1
31470	439411000001104	57164020	29	"Tenchlor 50mg/12.5mg tablets (Teva UK Ltd)"	"Atenolol/Chlortalidone"	"50mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	2289001	1
1788	148515001000027104	67598020	232438	"Atenolol 100mg with Chlortalidone 25mg tablets"	"Atenolol/Chlortalidone"	"100mg+25mg"	"Tablets"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	4978002	1
46952	588911000001102	56911020	120	"Co-tenidone 100mg/25mg tablets (Actavis UK Ltd)"	"Atenolol/Chlortalidone"	"100mg + 25mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"March 2012"	2230010	1
8147	17805001000027108	50252020	5590	"Lopresoretic Tablet (Novartis Pharmaceuticals UK Ltd)"	"Chlortalidone/Metoprolol Tartrate"	""	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	540001	1
82567	318587000	1066020	50	"Generic Kalten capsules"	"Atenolol/Amiloride hydrochloride/Hydrochlorothiazide"	"50mg + 2.5mg + 25mg"	"Capsule"	"Oral"	2040100	"Beta-Blockers With Diuretics"	"January 2021"	1066020	1
25730	159355001000027104	69274020	335	"Timolol maleate with amiloride and hydrochlorothiazide Tablet"	"Amiloride Hydrochloride/Hydrochlorothiazide/Timolol Maleate"	""	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	5448001	1
69334	148815001000027104	67628020	2	"Bendroflumethiazide 5mg with Nadolol 80mg tablets"	"Bendroflumethiazide/Nadolol"	""	""	""		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"May 2017"	4987002	1
34825	143311000001108	54653020	1204	"Co-tenidone 50mg/12.5mg tablets (Teva UK Ltd)"	"Atenolol/Chlortalidone"	"50mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	1655009	1
17462	39733811000001104	75023020	794	"Bisoprolol 10mg / Hydrochlorothiazide 6.25mg tablets"	"Bisoprolol fumarate/Hydrochlorothiazide"	"10mg + 6.25mg"	"Tablet"	"Oral"	0	"Unknown"	"February 2009"	7110001	1
4796	333111000001104	54256020	20766	"Inderetic 80mg/2.5mg capsules (AstraZeneca UK Ltd)"	"Propranolol hydrochloride/Bendroflumethiazide"	"80mg + 2.5mg"	"Capsule"	"Oral"	0	"Unknown"	"February 2009"	1552001	1
4983	156785001000027104	68844020	10313	"Atenolol with amiloride and hydrochlorothiazide capsules"	"Amiloride Hydrochloride/Atenolol/Hydrochlorothiazide"	""	"Capsules"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	5329001	1
16786	101705001000027104	61276020	1590	"Chlortalidone 25mg with Atenolol 100mg tablets"	"Atenolol/Chlortalidone"	"25mg+100mg"	"Tablets"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	3316002	1
5721	377211005	73883020	640947	"Co-tenidone 100mg/25mg tablets"	"Atenolol/Chlortalidone"	"100mg + 25mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	6780002	1
10627	2977611000001106	48722020	26539	"Co-Betaloc tablets (Pfizer Ltd)"	"Hydrochlorothiazide/Metoprolol tartrate"	"12.5mg + 100mg"	"Tablet"	"Oral"	0	"Unknown"	"February 2009"	180001	1
12651	318556002	67081020	5650	"Timolol 10mg / Bendroflumethiazide 2.5mg tablets"	"Timolol maleate/Bendroflumethiazide"	"10mg + 2.5mg"	"Tablet"	"Oral"	2040100	"Beta-Blockers With Diuretics"	"February 2009"	4838001	1
3526	159515001000027104	69296020	358	"Amiloride with atenolol with hydrochlorothiazide capsules"	"Amiloride Hydrochloride/Atenolol/Hydrochlorothiazide"	""	"Capsules"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	5454001	1
34034	576211000001104	55247020	134	"Co-tenidone 50mg/12.5mg tablets (IVAX Pharmaceuticals UK Ltd)"	"Atenolol/Chlortalidone"	"50mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	1818010	1
7543	237011000001100	56162020	76393	"Kalten capsules (M & A Pharmachem Ltd)"	"Atenolol/Amiloride hydrochloride/Hydrochlorothiazide"	"50mg + 2.5mg + 25mg"	"Capsule"	"Oral"	2040100	"Beta-Blockers With Diuretics"	"February 2009"	2050001	1
9178	318560004	83986020	6329	"Atenolol 25mg / Bendroflumethiazide 1.25mg capsules"	"Atenolol/Bendroflumethiazide"	"25mg + 1.25mg"	"Capsule"	"Oral"	0	"Unknown"	"February 2009"	10709001	1
12054	318584007	69745020	4419	"Propranolol 80mg / Bendroflumethiazide 2.5mg capsules"	"Propranolol hydrochloride/Bendroflumethiazide"	"80mg + 2.5mg"	"Capsule"	"Oral"	0	"Unknown"	"February 2009"	5577001	1
11338	148805001000027104	67627020	80	"Bendroflumethiazide 5mg with Nadolol 40mg tablets"	"Bendroflumethiazide/Nadolol"	"5mg + 40mg"	"Tablets"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	4987001	1
82328	21408611000001104	45143020	0	"Co-tenidone 50mg/12.5mg tablets (Medreich Plc)"	"Atenolol/Chlortalidone"	"50mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"January 2021"	45143020	1
22912	148735001000027104	67620020	85	"Bendroflumethiazide 2.5mg with Propanolol 80mg capsules"	"Bendroflumethiazide/Propranolol Hydrochloride"	"2.5mg + 80mg"	"Capsules"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	4985001	1
26248	298311000001107	57165020	700	"Tenchlor 100mg/25mg tablets (Teva UK Ltd)"	"Atenolol/Chlortalidone"	"100mg + 25mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	2289002	1
82319	20480411000001108	41440020	0	"Co-tenidone 100mg/25mg tablets (Medreich Plc)"	"Atenolol/Chlortalidone"	"100mg + 25mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"January 2021"	41440020	1
1288	825011000001103	51857020	349507	"Tenoret 50mg/12.5mg tablets (AstraZeneca UK Ltd)"	"Atenolol/Chlortalidone"	"50mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	931001	1
30519	159375001000027104	69277020	8	"Amiloride with timolol with hydrochlorothiazide tablets"	"Amiloride Hydrochloride/Hydrochlorothiazide/Timolol Maleate"	""	"Tablets"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	5449001	1
18287	3853411000001104	53671020	2800	"Co-Betaloc SA tablets (Pfizer Ltd)"	"Metoprolol tartrate/Hydrochlorothiazide"	"200mg + 25mg"	"Modified-release tablet"	"Oral"	0	"Unknown"	"February 2009"	1399001	1
23131	148745001000027104	67621020	7	"Bendroflumethiazide 5mg with Propanolol 160mg modified-release capsules"	"Bendroflumethiazide/Propranolol Hydrochloride"	"5mg + 160mg"	"Modified Release Capsules"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	4985002	1
15488	157605001000027104	68972020	780	"Metoprolol tartrate with chlortalidone Tablet"	"Chlortalidone/Metoprolol Tartrate"	""	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	5364001	1
23134	318549008	64899020	685	"Nadolol 40mg / Bendroflumethiazide 5mg tablets"	"Nadolol/Bendroflumethiazide"	"40mg + 5mg"	"Tablet"	"Oral"	0	"Unknown"	"February 2009"	4234001	1
8623	38405001000027104	52834020	27896	"Prestim Tablet (ICN Pharmaceuticals France S.A.)"	"Timolol maleate/Bendroflumethiazide"	"10mg + 2.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	1183001	1
19142	148855001000027104	67631020	764	"Bendroflumethiazide 2.5mg with Timolol maleate 10mg tablets"	"Bendroflumethiazide/Timolol Maleate"	"2.5mg + 10mg"	"Tablets"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	4988001	1
24280	212825001000027104	80150020	30	"Totaretic 100mg+25mg Tablet (C P Pharmaceuticals Ltd)"	"Atenolol/Chlortalidone"	"100mg + 25mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	8920002	1
5330	3886211000001102	48767020	3937	"Corgaretic 40mg tablets (Sanofi-Synthelabo Ltd)"	"Nadolol/Bendroflumethiazide"	"40mg + 5mg"	"Tablet"	"Oral"	0	"Unknown"	"February 2009"	191001	1
23505	216725001000027104	81470020	30	"Adizem xl plus 150mg+12.5mg Modified-release capsule (Napp Pharmaceuticals Ltd)"	"Diltiazem Hydrochloride/Hydrochlorothiazide"	"150mg+12.5mg"	"Modified-Release Capsule"	"Oral"		"Thiazides And Related Diuretics/Calcium-Channel Blockers"	"February 2009"	9565001	1
34012	134211000001101	55246020	145	"Co-tenidone 100mg/25mg tablets (IVAX Pharmaceuticals UK Ltd)"	"Atenolol/Chlortalidone"	"100mg + 25mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	1818009	1
9783	318575007	73882020	683576	"Co-tenidone 50mg/12.5mg tablets"	"Atenolol/Chlortalidone"	"50mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	6780001	1
581	148505001000027104	67597020	205695	"Atenolol 50mg with Chlortalidone 12.5mg tablets"	"Atenolol/Chlortalidone"	"50mg+12.5mg"	"Tablets"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	4978001	1
21873	629011000001109	63762020	4039	"Atenix Co 50 tablets (Ashbourne Pharmaceuticals Ltd)"	"Atenolol/Chlortalidone"	"50mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	3929001	1
33659	157635001000027104	68979020	3	"Hydrochlorothiazide with metoprolol tartrate 25mg with 200mg Modified-release tablet"	"Hydrochlorothiazide/Metoprolol Tartrate"	"25mg + 200mg"	"Modified-Release Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	5366001	1
13526	101411000001108	63763020	8143	"Atenix Co 100 tablets (Ashbourne Pharmaceuticals Ltd)"	"Atenolol/Chlortalidone"	"100mg + 25mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	3929002	1
34449	587011000001102	60352020	4	"Co-tenidone 50mg/12.5mg tablets (Mylan)"	"Atenolol/Chlortalidone"	"50mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	3104009	1
18743	721411000001106	83989020	5314	"Tenben 25mg/1.25mg capsules (Galen Ltd)"	"Atenolol/Bendroflumethiazide"	"25mg + 1.25mg"	"Capsule"	"Oral"	0	"Unknown"	"February 2009"	10711001	1
34899	793911000001107	53522020	614	"Co-tenidone 100mg/25mg tablets (A A H Pharmaceuticals Ltd)"	"Atenolol/Chlortalidone"	"100mg + 25mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	1363010	1
7066	318546001	68976020	4665	"Metoprolol 100mg / Hydrochlorothiazide 12.5mg tablets"	"Hydrochlorothiazide/Metoprolol tartrate"	"12.5mg + 100mg"	"Tablet"	"Oral"	0	"Unknown"	"February 2009"	5365002	1
29427	157645001000027104	68980020	23	"Hydrochlorothiazide with metoprolol tartrate 12.5mg with 100mg tablet"	"Hydrochlorothiazide/Metoprolol Tartrate"	"12.5mg + 100mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	5366002	1
8369	350811000001100	54259020	24644	"Inderex 160mg/5mg modified-release capsules (AstraZeneca UK Ltd)"	"Propranolol hydrochloride/Bendroflumethiazide"	"160mg + 5mg"	"Modified-release capsule"	"Oral"	0	"Unknown"	"February 2009"	1553001	1
17149	4542911000001104	75020020	1943	"Monozide 10 tablets (Wyeth Pharmaceuticals)"	"Bisoprolol fumarate/Hydrochlorothiazide"	"10mg + 6.25mg"	"Tablet"	"Oral"	0	"Unknown"	"February 2009"	7109001	1
14438	4057911000001102	54543020	2733	"Corgaretic 80mg tablets (Sanofi-Synthelabo Ltd)"	"Nadolol/Bendroflumethiazide"	"80mg + 5mg"	"Tablet"	"Oral"	0	"Unknown"	"February 2009"	1632001	1
28177	156755001000027104	68841020	716	"Hydrochlorothiazide with atenolol and amiloride Capsule"	"Amiloride Hydrochloride/Atenolol/Hydrochlorothiazide"	""	"Capsule"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	5328001	1
48745	16460311000001108	37067020	0	"Timolol 10mg / Amiloride 2.5mg / Hydrochlorothiazide 25mg tablets"	"Timolol maleate/Amiloride hydrochloride/Hydrochlorothiazide"	"10mg + 2.5mg + 25mg"	"Tablet"	"Oral"	2040100	"Beta-Blockers With Diuretics"	"January 2013"	37067020	1
32094	884711000001106	53521020	686	"Co-tenidone 50mg/12.5mg tablets (A A H Pharmaceuticals Ltd)"	"Atenolol/Chlortalidone"	"50mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers"	"February 2009"	1363009	1
